_dataset,actionability_score,activity_tags,address,aggregator_domain,ai_source_file,ai_source_kind,ai_source_record_id,candidate_id,candidate_status,capacity_max_detected,capacity_text,category,city,confidence_score,constraints_tags,contact,dedupe_key,department,description,email_questions,evidence_text,fit_beyond_score,formal_completeness_score,formal_extraction_status,formal_scrape_checked_at,formal_scrape_content_type,geo_status,is_aggregator,last_seen_at,lat,lon,missing_formal_fields,name,observation_count,page_type,price_score,price_text,rental_decision_needed,rental_email_question,rental_negative_signals,rental_positive_signals,rental_possible_confidence,rental_possible_status,source_confidence,source_domain,source_reliability,source_url,space_tags,specific_rental_page_url,website
candidate,70,,,,ai_classify_retry_chunk_3.jsonl,extracted_from_listing,venue_venue_lesmolieres.fr_lespace culturel associatif_,venue_venue_lesmolieres.fr_lespace culturel associatif__x0_c367a02ab2,to_contact,0,,official venue page,,0.65,,,salle_d_exposition_,91,Page de présentation de l'espace culturel municipal; la location est documentée sur une autre page officielle.,"capacity, city, email, phone, postal_code, price",Page de présentation de l'espace culturel municipal; la location est documentée sur une autre page officielle.,70,2/8,ai_adaptive_extracted,2026-06-20,official_venue_page,in_scope,no,2026-06-20,,,"capacity, city, email, phone, postal_code, price",Salle d'exposition,1,official_venue_page,0,,no,,,Page de présentation de l'espace culturel municipal; la location est documentée sur une autre page officielle.,0.85,possible,0.65,lesmolieres.fr,S3,https://www.lesmolieres.fr/lespace-culturel-associatif-guy-jean-baptiste-target/,,https://www.lesmolieres.fr/location-de-salles/,https://www.lesmolieres.fr/lespace-culturel-associatif-guy-jean-baptiste-target/
candidate,70,,,,ai_classify_retry_chunk_3.jsonl,extracted_from_listing,venue_venue_lesmolieres.fr_lespace culturel associatif_,venue_venue_lesmolieres.fr_lespace culturel associatif__x1_1a332fb991,to_contact,0,,official venue page,,0.65,,,maison_du_citoyen_,91,Page de présentation de l'espace culturel municipal; la location est documentée sur une autre page officielle.,"capacity, city, email, phone, postal_code, price",Page de présentation de l'espace culturel municipal; la location est documentée sur une autre page officielle.,70,2/8,ai_adaptive_extracted,2026-06-20,official_venue_page,in_scope,no,2026-06-20,,,"capacity, city, email, phone, postal_code, price",Maison du Citoyen,1,official_venue_page,0,,no,,,Page de présentation de l'espace culturel municipal; la location est documentée sur une autre page officielle.,0.85,possible,0.65,lesmolieres.fr,S3,https://www.lesmolieres.fr/lespace-culturel-associatif-guy-jean-baptiste-target/,,https://www.lesmolieres.fr/location-de-salles/,https://www.lesmolieres.fr/lespace-culturel-associatif-guy-jean-baptiste-target/
candidate,70,,,,ai_classify_retry_chunk_3.jsonl,extracted_from_listing,venue_venue_lesmolieres.fr_lespace culturel associatif_,venue_venue_lesmolieres.fr_lespace culturel associatif__x2_225fd05e30,to_contact,0,,official venue page,,0.65,,,m_diath_que_,91,Page de présentation de l'espace culturel municipal; la location est documentée sur une autre page officielle.,"capacity, city, email, phone, postal_code, price",Page de présentation de l'espace culturel municipal; la location est documentée sur une autre page officielle.,70,2/8,ai_adaptive_extracted,2026-06-20,official_venue_page,in_scope,no,2026-06-20,,,"capacity, city, email, phone, postal_code, price",Médiathèque,1,official_venue_page,0,,no,,,Page de présentation de l'espace culturel municipal; la location est documentée sur une autre page officielle.,0.85,possible,0.65,lesmolieres.fr,S3,https://www.lesmolieres.fr/lespace-culturel-associatif-guy-jean-baptiste-target/,,https://www.lesmolieres.fr/location-de-salles/,https://www.lesmolieres.fr/lespace-culturel-associatif-guy-jean-baptiste-target/
candidate,70,,,,ai_classify_retry_chunk_3.jsonl,extracted_from_listing,venue_venue_lesmolieres.fr_page load link_,venue_venue_lesmolieres.fr_page load link__x1_9ed485f3fd,to_contact,0,,official rental page multi space,,0.65,,,salle_d_expositions_,91,"Même page municipale de location de salles, récupérée sans slash final; le libellé source est un faux lien de chargement.","capacity, city, email, phone, postal_code, price","Même page municipale de location de salles, récupérée sans slash final; le libellé source est un faux lien de chargement.",70,2/8,ai_adaptive_extracted,2026-06-20,official_rental_page_multi_space,in_scope,no,2026-06-20,,,"capacity, city, email, phone, postal_code, price",Salle d'expositions,1,official_rental_page_multi_space,0,,no,,,"Même page municipale de location de salles, récupérée sans slash final; le libellé source est un faux lien de chargement.",0.85,possible,0.65,lesmolieres.fr,S3,https://www.lesmolieres.fr/location-de-salles,,https://www.lesmolieres.fr/location-de-salles,https://www.lesmolieres.fr/location-de-salles
candidate,78,,,,ai_classify_retry_chunk_3.jsonl,extracted_from_listing,venue_venue_espace-jules-cesar.fr_guide dacces_,venue_venue_espace-jules-cesar.fr_guide dacces__x0_0e3114967a,to_contact,0,,access guide pdf,,0.65,,01 84 24 42 18,espace_jules_c_sar_,95,"PDF d'accès officiel indiquant entrée, bâtiment et téléphone; ce n'est pas une page de location mais confirme l'adresse du venue.","capacity, city, email, price","PDF d'accès officiel indiquant entrée, bâtiment et téléphone; ce n'est pas une page de location mais confirme l'adresse du venue.",78,4/8,ai_adaptive_extracted,2026-06-20,access_guide_pdf,in_scope,no,2026-06-20,,,"capacity, city, email, price",Espace Jules César,1,access_guide_pdf,0,,no,,,"PDF d'accès officiel indiquant entrée, bâtiment et téléphone; ce n'est pas une page de location mais confirme l'adresse du venue.",0.85,possible,0.65,espace-jules-cesar.fr,S4,https://espace-jules-cesar.fr/wp-content/uploads/2026/03/Guide-pratique-Ou-trouver-lEspace-Jules-Cesar.pdf,,https://espace-jules-cesar.fr/reservation/,https://espace-jules-cesar.fr/wp-content/uploads/2026/03/Guide-pratique-Ou-trouver-lEspace-Jules-Cesar.pdf
candidate,70,,,,ai_classify_retry_chunk_3.jsonl,extracted_from_listing,venue_venue_espace-jules-cesar.fr_options et services complementaires_,venue_venue_espace-jules-cesar.fr_options et services complementaires__x0_a19b03a4bd,to_contact,0,,rental services page,,0.65,,,espace_jules_c_sar_salles_de_r_union_,95,Page officielle détaillant les services/options associés à la location de salle à Osny; complète l'offre de réservation.,"address, capacity, city, email, phone, postal_code, price",Page officielle détaillant les services/options associés à la location de salle à Osny; complète l'offre de réservation.,70,1/8,ai_adaptive_extracted,2026-06-20,rental_services_page,in_scope,no,2026-06-20,,,"address, capacity, city, email, phone, postal_code, price",Espace Jules César - salles de réunion,1,rental_services_page,0,,no,,,Page officielle détaillant les services/options associés à la location de salle à Osny; complète l'offre de réservation.,0.85,possible,0.65,espace-jules-cesar.fr,S3,https://espace-jules-cesar.fr/options-services-location-salle-osny/,,https://espace-jules-cesar.fr/reservation/,https://espace-jules-cesar.fr/options-services-location-salle-osny/
candidate,80,,,,ai_classify_retry_chunk_3.jsonl,extracted_from_listing,venue_venue_espace-jules-cesar.fr_reservation_,venue_venue_espace-jules-cesar.fr_reservation__x0_48d0948f7f,to_contact,0,10 à 20 personnes,official rental page multi space,,0.65,,,salle_de_r_union_10_20_personnes_,95,"Page officielle de réservation de l'Espace Jules César avec adresse, téléphone, tarifs et plusieurs espaces louables.","address, city, email, phone, postal_code","Page officielle de réservation de l'Espace Jules César avec adresse, téléphone, tarifs et plusieurs espaces louables.",80,3/8,ai_adaptive_extracted,2026-06-20,official_rental_page_multi_space,in_scope,no,2026-06-20,,,"address, city, email, phone, postal_code",Salle de réunion 10-20 personnes,1,official_rental_page_multi_space,0,145€ demi-journée / 245€ journée,no,,,"Page officielle de réservation de l'Espace Jules César avec adresse, téléphone, tarifs et plusieurs espaces louables.",0.85,possible,0.65,espace-jules-cesar.fr,S4,https://espace-jules-cesar.fr/reservation/,,https://espace-jules-cesar.fr/reservation/,https://espace-jules-cesar.fr/reservation/
candidate,80,,,,ai_classify_retry_chunk_3.jsonl,extracted_from_listing,venue_venue_espace-jules-cesar.fr_reservation_,venue_venue_espace-jules-cesar.fr_reservation__x1_f80665bb19,to_contact,0,20 à 30 personnes,official rental page multi space,,0.65,,,salle_de_r_union_20_30_personnes_,95,"Page officielle de réservation de l'Espace Jules César avec adresse, téléphone, tarifs et plusieurs espaces louables.","address, city, email, phone, postal_code","Page officielle de réservation de l'Espace Jules César avec adresse, téléphone, tarifs et plusieurs espaces louables.",80,3/8,ai_adaptive_extracted,2026-06-20,official_rental_page_multi_space,in_scope,no,2026-06-20,,,"address, city, email, phone, postal_code",Salle de réunion 20-30 personnes,1,official_rental_page_multi_space,0,195€ demi-journée / 345€ journée,no,,,"Page officielle de réservation de l'Espace Jules César avec adresse, téléphone, tarifs et plusieurs espaces louables.",0.85,possible,0.65,espace-jules-cesar.fr,S4,https://espace-jules-cesar.fr/reservation/,,https://espace-jules-cesar.fr/reservation/,https://espace-jules-cesar.fr/reservation/
candidate,80,,,,ai_classify_retry_chunk_3.jsonl,extracted_from_listing,venue_venue_espace-jules-cesar.fr_reservation_,venue_venue_espace-jules-cesar.fr_reservation__x2_cc38b9c1c1,to_contact,0,25 m²,official rental page multi space,,0.65,,,bureau_individuel_25m_,95,"Page officielle de réservation de l'Espace Jules César avec adresse, téléphone, tarifs et plusieurs espaces louables.","address, city, email, phone, postal_code","Page officielle de réservation de l'Espace Jules César avec adresse, téléphone, tarifs et plusieurs espaces louables.",80,3/8,ai_adaptive_extracted,2026-06-20,official_rental_page_multi_space,in_scope,no,2026-06-20,,,"address, city, email, phone, postal_code",Bureau individuel 25m²,1,official_rental_page_multi_space,0,60€ journée / 860€ mois,no,,,"Page officielle de réservation de l'Espace Jules César avec adresse, téléphone, tarifs et plusieurs espaces louables.",0.85,possible,0.65,espace-jules-cesar.fr,S4,https://espace-jules-cesar.fr/reservation/,,https://espace-jules-cesar.fr/reservation/,https://espace-jules-cesar.fr/reservation/
candidate,75,,,,ai_classify_retry_chunk_3.jsonl,single,venue_venue_espace-jules-cesar.fr_bureau individuel_,venue_venue_espace-jules-cesar.fr_bureau individuel_,to_contact,0,,official rental page single space,,0.75,,,espace_jules_c_sar_bureau_privatif_25m_,95,Page officielle de location du bureau privatif de l'Espace Jules César avec tarifs et équipements.,"address, capacity, city, email, exact_address_in_summary, phone, postal_code, price",Page officielle de location du bureau privatif de l'Espace Jules César avec tarifs et équipements.,75,0/8,ai_adaptive_extracted,2026-06-20,official_rental_page_single_space,in_scope,no,2026-06-20,,,"address, capacity, city, email, exact_address_in_summary, phone, postal_code, price",Espace Jules César - bureau privatif 25m²,1,official_rental_page_single_space,0,,no,,,Page officielle de location du bureau privatif de l'Espace Jules César avec tarifs et équipements.,0.85,possible,0.75,espace-jules-cesar.fr,S3,https://espace-jules-cesar.fr/location-bureau-privatif-25m2-cergy-pontoise/,,https://espace-jules-cesar.fr/location-bureau-privatif-25m2-cergy-pontoise/,https://espace-jules-cesar.fr/location-bureau-privatif-25m2-cergy-pontoise/
candidate,80,,,,ai_classify_retry_chunk_3.jsonl,extracted_from_listing,venue_venue_espace-jules-cesar.fr_bureau individuel_,venue_venue_espace-jules-cesar.fr_bureau individuel__x0_2a161cae23,to_contact,0,2 à 4 postes,official rental page single space,,0.65,,,bureau_privatif_25m_,95,Page officielle de location du bureau privatif de l'Espace Jules César avec tarifs et équipements.,"address, city, email, phone, postal_code",Page officielle de location du bureau privatif de l'Espace Jules César avec tarifs et équipements.,80,3/8,ai_adaptive_extracted,2026-06-20,official_rental_page_single_space,in_scope,no,2026-06-20,,,"address, city, email, phone, postal_code",Bureau privatif 25m²,1,official_rental_page_single_space,0,140€ HT/jour ou 860€ HT/mois,no,,,Page officielle de location du bureau privatif de l'Espace Jules César avec tarifs et équipements.,0.85,possible,0.65,espace-jules-cesar.fr,S3,https://espace-jules-cesar.fr/location-bureau-privatif-25m2-cergy-pontoise/,,https://espace-jules-cesar.fr/location-bureau-privatif-25m2-cergy-pontoise/,https://espace-jules-cesar.fr/location-bureau-privatif-25m2-cergy-pontoise/
candidate,75,,,,ai_classify_retry_chunk_3.jsonl,single,venue_venue_espace-jules-cesar.fr_salle 28 personnes_,venue_venue_espace-jules-cesar.fr_salle 28 personnes_,to_contact,0,,official rental page single space,,0.75,,,espace_jules_c_sar_salle_de_r_union_2_8_personnes_,95,"Fiche officielle très précise pour une petite salle de réunion louable à Osny, avec capacité, adresse, tarifs et contact.","address, capacity, city, email, phone, postal_code, price","Fiche officielle très précise pour une petite salle de réunion louable à Osny, avec capacité, adresse, tarifs et contact.",75,1/8,ai_adaptive_extracted,2026-06-20,official_rental_page_single_space,in_scope,no,2026-06-20,,,"address, capacity, city, email, phone, postal_code, price",Espace Jules César - salle de réunion 2 à 8 personnes,1,official_rental_page_single_space,0,,no,,,"Fiche officielle très précise pour une petite salle de réunion louable à Osny, avec capacité, adresse, tarifs et contact.",0.85,possible,0.75,espace-jules-cesar.fr,S3,https://espace-jules-cesar.fr/location-salle-reunion-2-8-personnes-cergy-pontoise/,,https://espace-jules-cesar.fr/location-salle-reunion-2-8-personnes-cergy-pontoise/,https://espace-jules-cesar.fr/location-salle-reunion-2-8-personnes-cergy-pontoise/
candidate,88,,,,ai_classify_retry_chunk_3.jsonl,extracted_from_listing,venue_venue_espace-jules-cesar.fr_salle 28 personnes_,venue_venue_espace-jules-cesar.fr_salle 28 personnes__x0_bf18ccbc8b,to_contact,0,2 à 8 personnes,official rental page single space,,0.65,,01 84 24 42 18,salle_de_r_union_2_8_personnes_,95,"Fiche officielle très précise pour une petite salle de réunion louable à Osny, avec capacité, adresse, tarifs et contact.","city, email","Fiche officielle très précise pour une petite salle de réunion louable à Osny, avec capacité, adresse, tarifs et contact.",88,6/8,ai_adaptive_extracted,2026-06-20,official_rental_page_single_space,in_scope,no,2026-06-20,,,"city, email",Salle de réunion 2 à 8 personnes,1,official_rental_page_single_space,0,80€ HT demi-journée / 140€ HT journée,no,,,"Fiche officielle très précise pour une petite salle de réunion louable à Osny, avec capacité, adresse, tarifs et contact.",0.85,possible,0.65,espace-jules-cesar.fr,S3,https://espace-jules-cesar.fr/location-salle-reunion-2-8-personnes-cergy-pontoise/,,https://espace-jules-cesar.fr/location-salle-reunion-2-8-personnes-cergy-pontoise/,https://espace-jules-cesar.fr/location-salle-reunion-2-8-personnes-cergy-pontoise/
candidate,55,,,,ai_classify_retry_chunk_3.jsonl,single,venue_venue_bagneux92.fr_espace seniors_bagneux,venue_venue_bagneux92.fr_espace seniors_bagneux,new,0,,public service venue page,Bagneux,0.75,,,espace_seniors_du_ccas_de_bagneux_bagneux,92,Page de service public pour seniors à Bagneux; lieu/service identifié mais pas une page de location de salle.,"capacity, email, phone, price, public_hire_prices, rental_information, rental_page_url, room_capacity",Page de service public pour seniors à Bagneux; lieu/service identifié mais pas une page de location de salle.,55,0/8,ai_adaptive_extracted,2026-06-20,public_service_venue_page,in_scope,no,2026-06-20,48.798591,2.304322,"capacity, email, phone, price, public_hire_prices, rental_information, rental_page_url, room_capacity",Espace seniors du CCAS de Bagneux,1,public_service_venue_page,0,,yes,Page de service public pour seniors à Bagneux; lieu/service identifié mais pas une page de location de salle.,,,0.55,unclear,0.75,bagneux92.fr,S4,https://www.bagneux92.fr/140/a-tout-age/senior/espace-seniors.htm,,,https://www.bagneux92.fr/140/a-tout-age/senior/espace-seniors.htm
candidate,58,,Bagneux,,ai_classify_retry_chunk_3.jsonl,extracted_from_listing,venue_venue_bagneux92.fr_espace seniors_bagneux,venue_venue_bagneux92.fr_espace seniors_bagneux_x1_a00cb662e5,new,0,,public service venue page,Bagneux,0.65,,01 45 47 62 00,mairie_annexe_bagneux,92,Page de service public pour seniors à Bagneux; lieu/service identifié mais pas une page de location de salle.,"capacity, email, postal_code, price, rental_page_url",Page de service public pour seniors à Bagneux; lieu/service identifié mais pas une page de location de salle.,58,3/8,ai_adaptive_extracted,2026-06-20,public_service_venue_page,in_scope,no,2026-06-20,48.798591,2.304322,"capacity, email, postal_code, price, rental_page_url",Mairie annexe,1,public_service_venue_page,0,,yes,Page de service public pour seniors à Bagneux; lieu/service identifié mais pas une page de location de salle.,,,0.55,unclear,0.65,bagneux92.fr,S4,https://www.bagneux92.fr/140/a-tout-age/senior/espace-seniors.htm,,,https://www.bagneux92.fr/140/a-tout-age/senior/espace-seniors.htm
candidate,50,,,,ai_classify_retry_chunk_3.jsonl,extracted_from_listing,venue_venue_bagneux92.fr_espace seniors_bagneux,venue_venue_bagneux92.fr_espace seniors_bagneux_x2_a19db83cde,new,0,,public service venue page,Bagneux,0.65,,,r_sidence_du_clos_lapaume_bagneux,92,Page de service public pour seniors à Bagneux; lieu/service identifié mais pas une page de location de salle.,"capacity, email, phone, price, rental_page_url",Page de service public pour seniors à Bagneux; lieu/service identifié mais pas une page de location de salle.,50,3/8,ai_adaptive_extracted,2026-06-20,public_service_venue_page,in_scope,no,2026-06-20,48.798591,2.304322,"capacity, email, phone, price, rental_page_url",Résidence du Clos Lapaume,1,public_service_venue_page,0,,yes,Page de service public pour seniors à Bagneux; lieu/service identifié mais pas une page de location de salle.,,,0.55,unclear,0.65,bagneux92.fr,S4,https://www.bagneux92.fr/140/a-tout-age/senior/espace-seniors.htm,,,https://www.bagneux92.fr/140/a-tout-age/senior/espace-seniors.htm
candidate,75,,Montrouge,,ai_classify_retry_chunk_3.jsonl,single,venue_venue_studiolenvol.com_location_montrouge,venue_venue_studiolenvol.com_location_montrouge,to_contact,0,,official rental page multi space,Montrouge,0.75,,,studio_l_envol_montrouge,92,Page officielle de tarifs et conditions de location des deux studios de danse/théâtre/yoga du Studio l'Envol.,"availability_calendar, capacity, email, phone, postal_code, price",Page officielle de tarifs et conditions de location des deux studios de danse/théâtre/yoga du Studio l'Envol.,75,2/8,ai_adaptive_extracted,2026-06-20,official_rental_page_multi_space,in_scope,no,2026-06-20,48.848044,2.348449,"availability_calendar, capacity, email, phone, postal_code, price",Studio l'Envol,1,official_rental_page_multi_space,0,,no,,,Page officielle de tarifs et conditions de location des deux studios de danse/théâtre/yoga du Studio l'Envol.,0.85,possible,0.75,studiolenvol.com,S4,https://www.studiolenvol.com/location-salle-paris.html,,https://www.studiolenvol.com/location-salle-paris.html,https://www.studiolenvol.com/location-salle-paris.html
candidate,80,,Montrouge,,ai_classify_retry_chunk_3.jsonl,extracted_from_listing,venue_venue_studiolenvol.com_location_montrouge,venue_venue_studiolenvol.com_location_montrouge_x0_744752fe8c,to_contact,0,jusqu'à 20 selon activité,official rental page multi space,Montrouge,0.65,,,studio_l_envol_grand_studio_montrouge,75,Page officielle de tarifs et conditions de location des deux studios de danse/théâtre/yoga du Studio l'Envol.,"email, phone",Page officielle de tarifs et conditions de location des deux studios de danse/théâtre/yoga du Studio l'Envol.,80,6/8,ai_adaptive_extracted,2026-06-20,official_rental_page_multi_space,in_scope,no,2026-06-20,48.848044,2.348449,"email, phone",Studio l'Envol - Grand studio,1,official_rental_page_multi_space,0,16.50€ à 55€ TTC/h selon usage et horaire,no,,,Page officielle de tarifs et conditions de location des deux studios de danse/théâtre/yoga du Studio l'Envol.,0.85,possible,0.65,studiolenvol.com,S4,https://www.studiolenvol.com/location-salle-paris.html,,https://www.studiolenvol.com/location-salle-paris.html,https://www.studiolenvol.com/location-salle-paris.html
candidate,80,,Montrouge,,ai_classify_retry_chunk_3.jsonl,extracted_from_listing,venue_venue_studiolenvol.com_location_montrouge,venue_venue_studiolenvol.com_location_montrouge_x1_26b136ec4e,to_contact,0,jusqu'à 12 selon activité,official rental page multi space,Montrouge,0.65,,,studio_l_envol_petit_studio_montrouge,75,Page officielle de tarifs et conditions de location des deux studios de danse/théâtre/yoga du Studio l'Envol.,"email, phone",Page officielle de tarifs et conditions de location des deux studios de danse/théâtre/yoga du Studio l'Envol.,80,6/8,ai_adaptive_extracted,2026-06-20,official_rental_page_multi_space,in_scope,no,2026-06-20,48.848044,2.348449,"email, phone",Studio l'Envol - Petit studio,1,official_rental_page_multi_space,0,15€ à 30€ TTC/h selon usage et horaire,no,,,Page officielle de tarifs et conditions de location des deux studios de danse/théâtre/yoga du Studio l'Envol.,0.85,possible,0.65,studiolenvol.com,S4,https://www.studiolenvol.com/location-salle-paris.html,,https://www.studiolenvol.com/location-salle-paris.html,https://www.studiolenvol.com/location-salle-paris.html
candidate,70,,Montrouge,,ai_classify_retry_chunk_3.jsonl,extracted_from_listing,venue_venue_studiolenvol.com_accueil_montrouge,venue_venue_studiolenvol.com_accueil_montrouge_x0_0678c52757,to_contact,0,,official homepage with rental offer,Montrouge,0.65,,,studio_l_envol_salle_35_m_montrouge,75,Accueil officiel du Studio l'Envol mentionnant clairement deux salles en location ponctuelle ou régulière et liens vers la page de location.,"capacity, email, phone, price",Accueil officiel du Studio l'Envol mentionnant clairement deux salles en location ponctuelle ou régulière et liens vers la page de location.,70,4/8,ai_adaptive_extracted,2026-06-20,official_homepage_with_rental_offer,in_scope,no,2026-06-20,48.848044,2.348449,"capacity, email, phone, price",Studio l'Envol - salle 35 m²,1,official_homepage_with_rental_offer,0,,no,,,Accueil officiel du Studio l'Envol mentionnant clairement deux salles en location ponctuelle ou régulière et liens vers la page de location.,0.85,possible,0.65,studiolenvol.com,S4,https://www.studiolenvol.com/index.html,,https://www.studiolenvol.com/location-salle-paris.html,https://www.studiolenvol.com/index.html
candidate,70,,Montrouge,,ai_classify_retry_chunk_3.jsonl,extracted_from_listing,venue_venue_studiolenvol.com_accueil_montrouge,venue_venue_studiolenvol.com_accueil_montrouge_x1_69adff9bec,to_contact,0,,official homepage with rental offer,Montrouge,0.65,,,studio_l_envol_salle_65_m_montrouge,75,Accueil officiel du Studio l'Envol mentionnant clairement deux salles en location ponctuelle ou régulière et liens vers la page de location.,"capacity, email, phone, price",Accueil officiel du Studio l'Envol mentionnant clairement deux salles en location ponctuelle ou régulière et liens vers la page de location.,70,4/8,ai_adaptive_extracted,2026-06-20,official_homepage_with_rental_offer,in_scope,no,2026-06-20,48.848044,2.348449,"capacity, email, phone, price",Studio l'Envol - salle 65 m²,1,official_homepage_with_rental_offer,0,,no,,,Accueil officiel du Studio l'Envol mentionnant clairement deux salles en location ponctuelle ou régulière et liens vers la page de location.,0.85,possible,0.65,studiolenvol.com,S4,https://www.studiolenvol.com/index.html,,https://www.studiolenvol.com/location-salle-paris.html,https://www.studiolenvol.com/index.html
candidate,88,,Montrouge,,ai_classify_retry_chunk_3.jsonl,extracted_from_listing,venue_venue_studiolenvol.com_evjfh danse_montrouge,venue_venue_studiolenvol.com_evjfh danse_montrouge_x0_835bff07b4,to_contact,0,groupe de 15 personnes maximum,event package rental page,Montrouge,0.65,,contact@studiolenvol.com,studio_l_envol_evjf_evjh_dans_montrouge,75,Page d'offre événementielle incluant location du studio et professeur pour EVJF/EVJH; espace louable dans un cadre packagé.,phone,Page d'offre événementielle incluant location du studio et professeur pour EVJF/EVJH; espace louable dans un cadre packagé.,88,7/8,ai_adaptive_extracted,2026-06-20,event_package_rental_page,in_scope,no,2026-06-20,48.848044,2.348449,phone,Studio l'Envol - EVJF/EVJH dansé,1,event_package_rental_page,0,250 € TTC,no,,,Page d'offre événementielle incluant location du studio et professeur pour EVJF/EVJH; espace louable dans un cadre packagé.,0.85,possible,0.65,studiolenvol.com,S4,https://www.studiolenvol.com/evjf-danse-paris.html,,https://www.studiolenvol.com/evjf-danse-paris.html,https://www.studiolenvol.com/evjf-danse-paris.html
candidate,75,,92120,,ai_classify_retry_chunk_4.jsonl,extracted_from_listing,venue_venue_association-rds.com_accueil_montrouge,venue_venue_association-rds.com_accueil_montrouge_x0_b2a0c2aeda,to_contact,0,,venue rental mentioned,Montrouge,0.65,,,espace_r_danses_montrouge,92,Accueil du lieu ; la location de salles est seulement mentionnée sans détails ni lien extrait.,"address, capacity, email, phone, rental_page_url",L'espace R'Danses propose des locations de salles à tarifs attractifs. Plus d'infos dans l'onglet LOCATIONS.,75,3/8,ai_adaptive_extracted,2026-06-20,venue_rental_mentioned,in_scope,no,2026-06-20,,,"address, capacity, email, phone, rental_page_url",Espace R'Danses,1,venue_rental_mentioned,0,tarifs attractifs mentionnés sans montant,no,,,Accueil du lieu ; la location de salles est seulement mentionnée sans détails ni lien extrait.,0.85,possible,0.65,association-rds.com,S4,https://www.association-rds.com/index.php,,onglet LOCATIONS non extrait,https://www.association-rds.com/index.php
candidate,63,,92120,,ai_classify_retry_chunk_4.jsonl,extracted_from_listing,venue_venue_association-rds.com_danse orientale_montrouge,venue_venue_association-rds.com_danse orientale_montrouge_x0_c4849d5b7e,new,0,,venue no rental info,Montrouge,0.65,,06 09 20 63 87 — ciyadanse@live.fr,espace_r_danses_ciya_danse_montrouge,92,"Page de cours de danse orientale avec contacts et tarifs de cours, sans location de salle.","address, capacity, rental_page_url",Tél. : 06 09 20 63 87 - Mail : ciyadanse@live.fr ... enfant : 370 € l'année ... adulte : 465 € l'année,63,5/8,ai_adaptive_extracted,2026-06-20,venue_no_rental_info,in_scope,no,2026-06-20,,,"address, capacity, rental_page_url",Espace R'Danses / Ciya Danse,1,venue_no_rental_info,0,"Enfant 370 €/an ; adulte 465 €/an ; séance d'essai adulte 15 €, enfant 5 €",yes,"Page de cours de danse orientale avec contacts et tarifs de cours, sans location de salle.",,,0.55,unclear,0.65,association-rds.com,S4,https://www.association-rds.com/danse-orientale.php,,,https://www.association-rds.com/danse-orientale.php
candidate,55,,,,ai_classify_retry_chunk_4.jsonl,single,venue_venue_arcueil.fr_espace 1013_arcueil,venue_venue_arcueil.fr_espace 1013_arcueil,new,0,,generic location page,Arcueil,0.75,,,espace_10_13_arcueil,94,"Lieu municipal d'accueil enfance/jeunesse, sans offre de location événementielle.","address, capacity, email, phone, price, rental_page_url","Lieu municipal d'accueil enfance/jeunesse, sans offre de location événementielle.",55,2/8,ai_adaptive_extracted,2026-06-20,generic_location_page,in_scope,no,2026-06-20,48.800125,2.338152,"address, capacity, email, phone, price, rental_page_url",Espace 10/13,1,generic_location_page,0,,yes,"Lieu municipal d'accueil enfance/jeunesse, sans offre de location événementielle.",,,0.55,unclear,0.75,arcueil.fr,S4,https://www.arcueil.fr/demarches-et-services/familles-et-education/enfance-et-scolarite/espace-10-13/,,,https://www.arcueil.fr/demarches-et-services/familles-et-education/enfance-et-scolarite/espace-10-13/
candidate,88,,95,,ai_classify_retry_chunk_4.jsonl,extracted_from_listing,venue_venue_bastide95.com_salle le mas_,venue_venue_bastide95.com_salle le mas__x0_c54f43d815,to_contact,0,100 à 200 personnes en dîner assis ; jusqu'à 220 en cocktail,venue with rental page,,0.65,,01 39 32 70 99,salle_le_mas_domaine_la_bastide_,95,"Page dédiée à la location de la salle Le Mas avec capacités, usages événementiels et contact.","address, city, email, price","Le Mas peut accueillir de 100 à 200 personnes en dîner assis, jusqu’à 220 personnes en cocktail ... Contact : 01 39 32 70 99",88,4/8,ai_adaptive_extracted,2026-06-20,venue_with_rental_page,in_scope,no,2026-06-20,,,"address, city, email, price",Salle Le Mas - Domaine La Bastide,1,venue_with_rental_page,0,"Devis gratuit, prix non indiqué",no,,,"Page dédiée à la location de la salle Le Mas avec capacités, usages événementiels et contact.",0.85,possible,0.65,bastide95.com,S3,https://www.bastide95.com/location-salle-le-mas/,,https://www.bastide95.com/location-salle-le-mas/,https://www.bastide95.com/location-salle-le-mas/
