name,city,department,is_aggregator,aggregator_domain,missing_formal_fields,email_questions,contact,price_text,capacity_text,address,source_url,formal_extraction_status,formal_scrape_http_status
Ecolodge la Belle Verte - lieu de retraite yoga et bien-être,,94,no,yogmee.fr,"adresse précise, prix",Confirmer adresse précise; Confirmer prix,contact@ecolodge-labelleverte.fr; 0577978450; 0611309185,,40 m²; 15 personnes; 17 personnes; 00m2,,https://www.yogmee.fr/salles/ecolodge-la-belle-verte-lieu-de-retraite-yoga-et-bien-etre,scraped,200
Domaine Mas Del Lum,,94,no,yogmee.fr,"prix, capacité",Confirmer prix; Confirmer capacité,carinegerald6@gmail.com; 0577978450; 0648054684,,,705 route de reyrevignes Mas del Lum 46100 Boussac France Caractéristiques Mots-clés Stage formation,https://www.yogmee.fr/salles/domaine-mas-del-lum-0,scraped,200
Havre de paix pour un bien-être inoubliable au bord d'une rivière privée,,94,no,yogmee.fr,"adresse précise, prix",Confirmer adresse précise; Confirmer prix,laurent.thomasonline@gmail.com; 0577978450; 0652949386,,2000m²; 13 personnes; 00m2,,https://www.yogmee.fr/salles/havre-de-paix-pour-un-bien-etre-inoubliable-au-bord-dune-riviere-privee,scraped,200
Gites avec salle montagne proche Annecy : La ferme de la Bottière,,94,no,yogmee.fr,prix,Confirmer prix,fermedelabottiere@gmail.com; 0577978450; 06.43.38.45.72; 0903096537,,60m²; 14 personnes; 16 places; 00m2,19 impasse de l'alpage 73340 AILLON-LE-VIEUX France Caractéristiques Taille(s) 60.00m2 Situation 45.6,https://www.yogmee.fr/salles/gites-avec-salle-montagne-proche-annecy-la-ferme-de-la-bottiere,scraped,200
L'Envol de la Philharmonie,,93,yes,1001salles.com,prix,Confirmer prix,contact@1001salles.com; 0309899298; +33 7 78 64 57 62; +33 6 15 17 96 50; +33 1 44 84 18 18; +33 1 42 39 44 44,,500 m²; 80 personnes; 500m²; 100m²,221 Avenue Jean Jaurès,https://www.1001salles.com/mariage/61250-l-envol.aspx,scraped,200
Location de salle,,94,yes,jemepropose.com,adresse précise,Confirmer adresse précise,0489721983,126 euros journée,25 m2; 100 m2; 35 personnes; 50 m2,,https://www.jemepropose.com/annonces/location-de-salle/,scraped,200
Location de salle - Villecresnes (94440),,94,yes,jemepropose.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.jemepropose.com/annonces/location-de-salle/villecresnes-94/,fetch_failed,
AppMariage,,91,yes,1001salles.com,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,0309899298,,,,https://www.1001salles.com/appmariage,scraped,200
Location Salle pour Culte,,94,yes,jemepropose.com,"adresse précise, contact",Confirmer adresse précise; Confirmer contact,,00 €,70 personnes,,https://www.jemepropose.com/annonces/location-de-salle/location-salle-pour-culte+10504948/,scraped,200
Île-de-France,,94,yes,jemepropose.com,"adresse précise, prix",Confirmer adresse précise; Confirmer prix,0489721983,,54m2; 54 m2; 60 personnes; 25 m²,,https://www.jemepropose.com/annonces/location-de-salle/ile-de-france/,scraped,200
Location pour cours/ateliers/formations,,94,yes,jemepropose.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.jemepropose.com/annonces/location-de-salle/location-pour-coursateliersformations+10488946/,scraped,200
1001 Salles PRO,,91,yes,1001salles.com,"prix, capacité",Confirmer prix; Confirmer capacité,contact@1001salles.com; 0309899298; +33 1 78 12 01 60,,,"11 rue Maurice Grandcoing""",https://www.1001salles.com/pro/,scraped,200
Restaurant pour mariage,,93,yes,1001salles.com,capacité,Confirmer capacité,contact@1001salles.com; 0309899298; +33 1 78 12 01 60; +33 4 73 29 52 52; +33 4 94 94 87 87; +33 4 67 56 46 46,dès 39 €; dès 50 €; 200 €; dès 25 €,,"11 rue Maurice Grandcoing""",https://www.1001salles.com/1-restaurant-salle-de-mariage-2-france-p.html,scraped,200
Restaurant pour anniversaire,,93,yes,1001salles.com,capacité,Confirmer capacité,contact@1001salles.com; 0309899298; +33 1 78 12 01 60; +33 4 73 29 52 52; +33 4 94 94 87 87; +33 4 67 56 46 46,dès 39 €; dès 50 €; 200 €; dès 25 €,,"11 rue Maurice Grandcoing""",https://www.1001salles.com/1-restaurant-salle-anniversaire-2-france-p.html,scraped,200
Château de Chateaudun & Jardinet Dodun,,91,yes,1001salles.com,prix,Confirmer prix,contact@1001salles.com; 0309899298; +33 2 37 45 99 62; +33 2 37 94 02 90; +33 1 78 12 01 60,,300 m2; 300 m²; 180 personnes; 250 personnes,"11 rue Maurice Grandcoing""",https://www.1001salles.com/seminaire/chateau-de-chateaudun.aspx,scraped,200
L'atelier - 100 m2 - Event / Séminaire / Shooting 80 places,,94,yes,jemepropose.com,"adresse précise, contact",Confirmer adresse précise; Confirmer contact,,120 €; 420 €; 720 €,100 m2; 80 places; 100m2; 80 personnes,,https://www.jemepropose.com/annonces/location-de-salle/latelier-100-m2-event-seminaire-shooting-80-places+10483719/,scraped,200
SOS Recherche,,91,yes,1001salles.com,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,0309899298,,,,https://www.1001salles.com/pro/sos-recherche,scraped,200
Aux Tulipes,,91,yes,1001salles.com,prix,Confirmer prix,contact@1001salles.com; 0309899298; +33 6 58 84 21 23; +33 1 69 12 22 22; +33 1 78 12 01 60,,000 m²; 1000m²; 800 personnes; Capacité : 100,8 rue des Bâtisseurs,https://www.1001salles.com/seminaire/aux-tulipes-crosnes.aspx,scraped,200
Location de salle - Champigny-sur-Marne (94500),,94,yes,jemepropose.com,"adresse précise, prix",Confirmer adresse précise; Confirmer prix,0489721983,,100 m2; 80 places; 100m2; 80 personnes,,https://www.jemepropose.com/annonces/location-de-salle/champigny-sur-marne-94/,scraped,200
Événements,,91,yes,abcsalles.com,prix,Confirmer prix,0812800000; 0272000000; 0787200000; 0419200000; 0925120000,,000 participants; 000m²,"2 place de la Porte Maillot""",https://www.abcsalles.com/agenda,scraped,200
Salle la Prairie Salle de réception à Villebon-sur-Yvette (Essonne) 2 salles 10-100 pers. À partir de 600 € Contacter,,91,yes,abcsalles.com,adresse précise,Confirmer adresse précise,0 100 70 70 10; +33699819000; 0803986414; 0947702891; 0818049385,Dès 600 €; à partir de 30€; à partir de 600€; Dès 1000 €,210 m²; 100 pers; 200 personnes; 120 personnes,,https://www.abcsalles.com/lieu/restaurant-la-prairie,scraped,200
82 Studio,,77,yes,easyzic.com,capacité,Confirmer capacité,+33 1.64.33.31.01,5€/,,82 Rue Francois de Tessan 77100 Meaux +33 1.64.33.31.01 http://www.82studio.fr Responsable Vincen,"https://www.easyzic.com/annuaire/etablissements/82-studio,301647.html",scraped,200
82Studio,,77,yes,easyzic.com,capacité,Confirmer capacité,+33 1.64.33.31.01,5€/,,82 Rue Francois de Tessan 77100 Meaux +33 1.64.33.31.01 http://www.82studio.fr Les avis Aucun avi,"https://www.easyzic.com/annuaire/etablissements/82studio,385757.html",scraped,200
82Studio,,77,yes,easyzic.com,"adresse précise, capacité",Confirmer adresse précise; Confirmer capacité,+33 1.64.33.31.01,5€/,,,"https://www.easyzic.com/annuaire/etablissements/82studio,306378.html",scraped,200
Eightball-studios,,77,yes,easyzic.com,capacité,Confirmer capacité,+33 1.60.22.08.73,5€/,,13 rue gambetta 77124 Villenoy +33 1.60.22.08.73 http://www.eightball-studios.fr/ Responsable Tit,"https://www.easyzic.com/annuaire/etablissements/eightball-studios,354697.html",scraped,200
Studio scotina,,77,yes,easyzic.com,capacité,Confirmer capacité,+33 6.25.80.20.54,5€/,,7 rue Etienne Dolet 77130 Montereau-fault-yonne +33 6.25.80.20.54 http://www.studioscotina.com R,"https://www.easyzic.com/annuaire/etablissements/studio-scotina,307266.html",scraped,200
Eightball Studios,,77,yes,easyzic.com,capacité,Confirmer capacité,+33 1.60.22.08.73,5€/,,13 rue gambetta 77124 Villenoy +33 1.60.22.08.73 http://www.eightball-studios.fr/school.html eigh,"https://www.easyzic.com/annuaire/etablissements/eightball-studios,390975.html",scraped,200
Studio la voute,,77,yes,easyzic.com,capacité,Confirmer capacité,+33 6.70.24.39.24,5€/,,13 rue de provins 77131 Touquin +33 6.70.24.39.24 Les avis Aucun avis n'a encore été laissé. Sois,"https://www.easyzic.com/annuaire/etablissements/studio-la-voute,330864.html",scraped,200
Studio la voute,,77,yes,easyzic.com,capacité,Confirmer capacité,+33 7.81.62.05.54,5€/,,13 rue de provins 77131 Touquin +33 7.81.62.05.54 studio la voute (Arrangeur) Gabriel Touquin Sei,"https://www.easyzic.com/annuaire/etablissements/studio-la-voute,396795.html",scraped,200
Studio 1 Song,,77,yes,easyzic.com,capacité,Confirmer capacité,+33 6.82.06.10.17,5€/,,2 rue du Canal 77140 Nemours +33 6.82.06.10.17 http://www.studio1song.com Responsable Gaëtan Lie,"https://www.easyzic.com/annuaire/etablissements/studio-1-song,322940.html",scraped,200
STUDIO d'ENREGISTREMENT AGE OF SOUND,,77,yes,easyzic.com,capacité,Confirmer capacité,+33 6.08.74.72.92,5€/; 300 €; 500 €; 700 €,,8 rue de coulommiers 77141 Vaudoy en brie +33 6.08.74.72.92 Les avis Aucun avis n'a encore été l,"https://www.easyzic.com/annuaire/etablissements/studio-d-enregistrement-age-of-sound,205133.html",scraped,200
Everest Studio Group,,77,yes,easyzic.com,"contact, capacité",Confirmer contact; Confirmer capacité,,5€/,,21 Rue des Sources 77176 Savigny-le-Temple Responsable Octo Les avis Aucun avis n'a encore été la,"https://www.easyzic.com/annuaire/etablissements/everest-studio-group,385109.html",scraped,200
La Demeure de Verrières Villa à Châtenay-Malabry (Hauts-de-Seine) 1 salle 10-130 pers. Contacter,,91,yes,abcsalles.com,adresse précise,Confirmer adresse précise,07.64.02.88.05; +33764028805; +33160925216; 0443131722; 0229956776,Dès 2490 €; 2490€; 99 €; 229 €,2000 m²; 130 pers; 1500 m²; 130 personnes,,https://www.abcsalles.com/lieu/la-demeure-de-verrieres,scraped,200
Location de salle,,93,yes,1001salles.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.1001salles.com/location-de-salle-2-france-p.html,fetch_failed,
Salles des Fêtes,,93,yes,1001salles.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.1001salles.com/salle-des-fetes-2-france-p.html,fetch_failed,
Salles de mariage,,93,yes,1001salles.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.1001salles.com/salle-de-mariage-2-france-p.html,fetch_failed,
Salles d'anniversaire,,93,yes,1001salles.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.1001salles.com/salle-anniversaire-2-france-p.html,fetch_failed,
Salles de réception,,93,yes,1001salles.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.1001salles.com/salle-de-reception-2-france-p.html,fetch_failed,
Espace CHALET,,94,no,maisondequartier-reims.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,chalet@maisondequartier-reims.fr; 03 26 02 32 50,,,,http://www.maisondequartier-reims.fr/jean-jaures-espace-chalet,scraped,200
Espace VERRERIE,,94,no,maisondequartier-reims.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,verrerie@maisondequartier-reims.fr; 03 26 85 36 55,,,,http://www.maisondequartier-reims.fr/arenes-du-sud-espace-verrerie,scraped,200
Español,,92,yes,lesite.izyshow.com,adresse précise,Confirmer adresse précise,bouncingwall.paris@gmail.com; contact.tsmgo@gmail.com; 0833741218; 0226690365,40 €,200 m²; 56 m²,,https://lesite.izyshow.com/es/listings/2040369-salle-de-theatre,scraped,200
English,,92,yes,lesite.izyshow.com,"adresse précise, prix",Confirmer adresse précise; Confirmer prix,bouncingwall.paris@gmail.com; contact.tsmgo@gmail.com; 0833741218; 0226690365,,200 m²; 56 m²,,https://lesite.izyshow.com/en/listings/2040369-salle-de-theatre,scraped,200
L’Association,,94,no,maisondequartier-reims.fr,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,http://www.maisondequartier-reims.fr/l-association,scraped,200
Espace Réservation,,78,no,member-app.deciplus.pro,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://member-app.deciplus.pro/yogamania,scraped,200
Espace SAINT-REMI,,94,no,maisondequartier-reims.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,saint-remi@maisondequartier-reims.fr; 03 26 85 49 00,,,,http://www.maisondequartier-reims.fr/arenes-du-sud-espace-saint-remi,scraped,200
Espace BILLARD,,94,no,maisondequartier-reims.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,billard@maisondequartier-reims.fr; 03 26 08 08 78,,,,http://www.maisondequartier-reims.fr/croix-rouge-espace-billard,scraped,200
La Passerelle,,94,no,maisondequartier-reims.fr,"prix, capacité",Confirmer prix; Confirmer capacité,lapasserelle@maisondequartier-reims.fr; 03 26 36 03 50,,,2 allée des Landais - 51100 REIMS Tél. : 03 26 36 03 50 lapasserelle@maisondequartier-reims.fr Tra,http://www.maisondequartier-reims.fr/croix-rouge-espace-la-passerelle,scraped,200
Espace LA NACELLE,,94,no,maisondequartier-reims.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,03 26 49 47 07,,,,http://www.maisondequartier-reims.fr/croix-rouge-espace-la-nacelle,scraped,200
Espace LE FLAMBEAU,,94,no,maisondequartier-reims.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,leflambeau@maisondequartier-reims.fr; 03 26 07 28 21,,,,http://www.maisondequartier-reims.fr/jean-jaures-espace-le-flambeau,scraped,200
Espace LA NEUVILLETTE,,94,no,maisondequartier-reims.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,laneuvillette@maisondequartier-reims.fr; 03 26 82 30 55,,,,http://www.maisondequartier-reims.fr/les-sources-espace-la-neuvillette,scraped,200
Espace TROIS FONTAINES,,94,no,maisondequartier-reims.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,troisfontaines@maisondequartier-reims.fr; 03 26 09 07 85,,,,http://www.maisondequartier-reims.fr/les-sources-espace-trois-fontaines,scraped,200
Espace LUDOVAL,,94,no,maisondequartier-reims.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,ludoval@maisondequartier-reims.fr; 03 26 36 21 05,,,,http://www.maisondequartier-reims.fr/val-de-murigny-espace-ludoval,scraped,200
Espace TURENNE,,94,no,maisondequartier-reims.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,turenne@maisondequartier-reims.fr; 03 26 50 32 20,,,,http://www.maisondequartier-reims.fr/val-de-murigny-espace-turenne,scraped,200
PLANNING,,78,no,yogamania.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,0 8.579974 84; 0 327 000000; 025023 0000; 025581 0000; 026344 0000,,,,https://www.yogamania.fr/yogasite/wp-content/uploads/2025/09/Planning-VF2-PARIS-2025-2026.pdf,scraped,200
France,,91,yes,1001salles.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.1001salles.com/salle-de-formation-3-france-p.html,fetch_failed,
Le White,,94,yes,1001salles.com,prix,Confirmer prix,contact@1001salles.com; 0309899298; +33 1 43 01 55 55; +33 1 41 53 05 06; +33 892 68 05 71; +33 1 49 74 88 88,,8000 m²; 4000 m²; 900m²; 1500 personnes,68 Rue Louis Ampère,https://www.1001salles.com/seminaire/61884-le-white.aspx,scraped,200
Salle de conférence,,91,yes,1001salles.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.1001salles.com/salle-de-conference-3-france-p.html,fetch_failed,
Centre de soin et détente à Saint-Maur-des-Fossés (94),,94,yes,funbooker.com,"adresse précise, contact",Confirmer adresse précise; Confirmer contact,,60 €; 95 €; À partir de 60 €; 49 € / personne,4 pers,,https://www.funbooker.com/fr/annonce/centre-de-soin-et-detente-a-saint-maur-des-fosses-94/voir,scraped,200
Centres de bien-être,,94,yes,funbooker.com,"adresse précise, contact",Confirmer adresse précise; Confirmer contact,,dès 12€; 60 € / personne; 60 €; 160 € /,2 personnes,,https://www.funbooker.com/fr/category/beaute-et-bien-etre,scraped,200
En entreprise,,78,no,yogamania.fr,"prix, capacité",Confirmer prix; Confirmer capacité,contact@yogamania.fr; 0370370370; 06 87 53 03 09,,,5 impasse Duplessis 78000 Versailles 06 87 53 03 09 contact@yogamania.fr Accueil Mentions légales Co,https://www.yogamania.fr/en-entreprise/,scraped,200
Conditions générales d’abonnement,,78,no,yogamania.fr,"prix, capacité",Confirmer prix; Confirmer capacité,contact@yogamania.fr; 0370370370; 06 87 53 03 09,,,5 impasse Duplessis 78000 Versailles 06 87 53 03 09 contact@yogamania.fr Accueil Mentions légales Co,https://www.yogamania.fr/infos-pratiques/conditions-generales-dabonnement/,scraped,200
Blog,,78,no,yogamania.fr,"prix, capacité",Confirmer prix; Confirmer capacité,contact@yogamania.fr; 0370370370; 06 87 53 03 09,,,5 impasse Duplessis 78000 Versailles 06 87 53 03 09 contact@yogamania.fr Accueil Mentions légales Co,https://www.yogamania.fr/blog/,scraped,200
Tarifs,,78,no,yogamania.fr,capacité,Confirmer capacité,contact@yogamania.fr; 0370370370; 06 87 53 03 09,15€; 53 €; 525 €; 14€,,50 cours Sélectionner la formule Carte Liberté Carte Solidaire Étudiants et quotient familial Niv 1,https://www.yogamania.fr/tarifs/,scraped,200
Les centres Yogamania,,78,no,yogamania.fr,"prix, capacité",Confirmer prix; Confirmer capacité,contact@yogamania.fr; 0370370370; 06 87 53 03 09,,,100 cours par semaine Un espace de réservation en ligne 24h/24,https://www.yogamania.fr/les-centres-yogamania/,scraped,200
Conseils avant de venir,,78,no,yogamania.fr,"prix, capacité",Confirmer prix; Confirmer capacité,contact@yogamania.fr; 0370370370; 06 87 53 03 09,,,5 impasse Duplessis 78000 Versailles 06 87 53 03 09 contact@yogamania.fr Accueil Mentions légales Co,https://www.yogamania.fr/conseils-avant-de-venir/,scraped,200
Paris,,78,no,yogamania.fr,capacité,Confirmer capacité,contact@yogamania.fr; 0370370370; 06 87 53 03 09,15€; 25 euros; à partir de 595€; 225€,,3 cours découverte différents au tarif de 36€. Cartes de cours pour les adhérents à jour de leur c,https://www.yogamania.fr/paris/,scraped,200
Ateliers & Formations,,78,no,yogamania.fr,"prix, capacité",Confirmer prix; Confirmer capacité,contact@yogamania.fr; 0370370370; 06 87 53 03 09,,,5 impasse Duplessis 78000 Versailles 06 87 53 03 09 contact@yogamania.fr Accueil Mentions légales Co,https://www.yogamania.fr/stages-ateliers/,scraped,200
Cours en ligne (en direct ou en replay),,78,no,yogamania.fr,"prix, capacité",Confirmer prix; Confirmer capacité,contact@yogamania.fr; 0370370370; 06 87 53 03 09,,,5 impasse Duplessis 78000 Versailles 06 87 53 03 09 contact@yogamania.fr Accueil Mentions légales Co,https://www.yogamania.fr/cours/cours-en-ligne-zoom-et-replay-2/,scraped,200
Qui sommes-nous,,78,no,yogamania.fr,"prix, capacité",Confirmer prix; Confirmer capacité,contact@yogamania.fr; 0370370370; 06 87 53 03 09,,,5 impasse Duplessis 78000 Versailles 06 87 53 03 09 contact@yogamania.fr Accueil Mentions légales Co,https://www.yogamania.fr/qui-sommes-nous/,scraped,200
Télécharger notre brochure,,77,no,seineetmarne.cci.fr,"adresse précise, prix",Confirmer adresse précise; Confirmer prix,0 595.5000 84,,7m2,,https://www.seineetmarne.cci.fr/sites/default/files/2026-06/Brochure%20-%20Espace%20Location%20Salles.pdf,scraped,200
Espace groupe,,94,no,tourisme-valdemarne.com,"prix, capacité",Confirmer prix; Confirmer capacité,resa@tourisme-valdemarne.com; 01 55 09 16 22; 01 55 09 30 73,,,"15 rue Gustave Eiffel""",https://www.tourisme-valdemarne.com/espace-groupes,scraped,200
partie Pro/Presse,,94,no,tourisme-valdemarne.com,"prix, capacité",Confirmer prix; Confirmer capacité,01 55 09 16 20,,,"15 rue Gustave Eiffel""",https://www.tourisme-valdemarne.com/espace-pro/,scraped,200
Location de château Hauts-de-Seine,,92,yes,abcsalles.com,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,0100606065; 0171661377; 0143051147; 0114440918; 0762939453,,,,https://www.abcsalles.com/location-de-chateau-2_hauts-de-seine_d.html,scraped,200
entreprise désireuse d’organiser un séminaire,,94,no,tourisme-valdemarne.com,"prix, capacité",Confirmer prix; Confirmer capacité,01 55 09 16 20,,,"15 rue Gustave Eiffel""",https://www.tourisme-valdemarne.com/espace-pro/seminaires-et-receptions-pro/,scraped,200
Location de péniche Hauts-de-Seine,,92,yes,abcsalles.com,adresse précise,Confirmer adresse précise,0100606065; 0171661377; 0143051147; 0114440918; 0762939453,À partir de 1980€; À partir de 1200€; À partir de 2500€,70 pers; 40 personnes; 60 personnes; 100 m²,,https://www.abcsalles.com/location-de-peniche-2_hauts-de-seine_d.html,scraped,200
Le Manoir Loft 92,,92,yes,abcsalles.com,adresse précise,Confirmer adresse précise,01.59.30.48.06; +33612841838; 0936197004; +33159304806; 0877236732,Dès 1300 €; 300 €; 30€; 225€,180 m²; 110 pers; 25 m²; 25 personnes,,https://www.abcsalles.com/lieu/manoir-loft-92,scraped,200
Restaurant 28,,94,yes,tourisme-valdemarne.com,"prix, capacité",Confirmer prix; Confirmer capacité,01 55 09 16 20,,,"15 rue Gustave Eiffel""",https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/restaurant/,scraped,200
Deutsch,,92,yes,lesite.izyshow.com,adresse précise,Confirmer adresse précise,bouncingwall.paris@gmail.com; contact.tsmgo@gmail.com; 0833741218; 0226690365,40 €,200 m²; 56 m²,,https://lesite.izyshow.com/de/listings/2040369-salle-de-theatre,scraped,200
Animations musicales 21,,94,yes,tourisme-valdemarne.com,"prix, capacité",Confirmer prix; Confirmer capacité,01 55 09 16 20,,,"15 rue Gustave Eiffel""",https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/animations-musicales/,scraped,200
accessibilité,,92,yes,directsalles.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,http://www.directsalles.com/accessibilite,scraped,200
Contact,,92,yes,directsalles.com,"contact, prix, capacité",Confirmer contact; Confirmer prix; Confirmer capacité,,,,1 place Jean Millier 92084 Paris La Défense Cedex ol { display:block,http://www.directsalles.com/contact/,scraped,200
Créer un compte,,92,yes,directsalles.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,http://www.directsalles.com/compte/inscription,scraped,200
Connexion,,92,yes,directsalles.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,http://www.directsalles.com/compte/connexion,scraped,200
Traiteur 12,,94,yes,tourisme-valdemarne.com,"prix, capacité",Confirmer prix; Confirmer capacité,01 55 09 16 20,,,"15 rue Gustave Eiffel""",https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/traiteur/,scraped,200
Recherche de lieux,,92,yes,directsalles.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,http://www.directsalles.com/lieu/recherche/,scraped,200
Tennis 5,,94,yes,tourisme-valdemarne.com,"prix, capacité",Confirmer prix; Confirmer capacité,01 55 09 16 20,,,"15 rue Gustave Eiffel""",https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/tennis/,scraped,200
Piscine 4,,94,yes,tourisme-valdemarne.com,"prix, capacité",Confirmer prix; Confirmer capacité,01 55 09 16 20,,,"15 rue Gustave Eiffel""",https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/irisit/activites/piscine/,scraped,200
Suivant »,,94,yes,tourisme-valdemarne.com,"prix, capacité",Confirmer prix; Confirmer capacité,01 55 09 16 20,,,"15 rue Gustave Eiffel""",https://www.tourisme-valdemarne.com/cote-pratique/restaurants-et-lieux-de-receptions/location-de-salles-et-reception/page/2/,scraped,200
Référencer un lieu,,92,yes,directsalles.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,http://www.directsalles.com/lieu/referencement/,scraped,200
Lieux en location,,92,yes,directsalles.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,http://www.directsalles.com/lieu/,scraped,200
Espace Utilisateur,,92,yes,directsalles.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,http://www.directsalles.com/compte/,scraped,200
Location de salle de réunion,,94,yes,1001salles.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.1001salles.com/salle-de-reunion-3-france-p.html,fetch_failed,
La salle,,95,yes,pavillon-napoleon.fr,prix,Confirmer prix,06 29 67 78 23,,200 m²; 100 personnes,10 Rue Jules Verne 95320 Saint-Leu-la-Forêt 06 29 67 78 23 Afficher le numéro Facebook Twitter Em,https://www.pavillon-napoleon.fr/salle-a-louer-a-saint-leu-la-foret.html,scraped,200
Photos,,95,yes,pavillon-napoleon.fr,prix,Confirmer prix,06 29 67 78 23,,100 personnes; 200 m²,10 Rue Jules Verne 95320 Saint-Leu-la-Forêt 06 29 67 78 23 Afficher le numéro Facebook Twitter Em,https://www.pavillon-napoleon.fr/photos-salle-a-louer-a-saint-leu-la-foret.html,scraped,200
Contact,,95,yes,pavillon-napoleon.fr,prix,Confirmer prix,06 29 67 78 23,,100 personnes; 200 m²,10 Rue Jules Verne 95320 Saint-Leu-la-Forêt 06 29 67 78 23 Afficher le numéro Facebook Twitter Em,https://www.pavillon-napoleon.fr/devis-location-salle-a-saint-leu-la-foret.html,scraped,200
"Réunions, formations, séminaires",,75,no,le8petion.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://le8petion.com/espace-a-louer-evenement-professionnel-paris11/,scraped,200
salles à louer,,95,yes,pavillon-napoleon.fr,prix,Confirmer prix,06 29 67 78 23,,200 m²; 100 m²; 130 personnes; 150 m²,10 Rue Jules Verne 95320 Saint-Leu-la-Forêt 06 29 67 78 23 Afficher le numéro Facebook Twitter Em,https://www.pavillon-napoleon.fr/salle-a-louer-val-d-oise.html,scraped,200
Salle à louer Taverny,,95,yes,pavillon-napoleon.fr,prix,Confirmer prix,06 29 67 78 23,,200 m²; 100 m²; 130 personnes; 150 m²,10 Rue Jules Verne 95320 Saint-Leu-la-Forêt 06 29 67 78 23 Afficher le numéro Facebook Twitter Em,https://www.pavillon-napoleon.fr/salle-a-louer-taverny.html,scraped,200
